,E_SCALED,E_SCALED_ERR,FE_H,FE_H_ERR,ALPHA_FE,ALPHA_FE_ERR,AL_FE,AL_FE_ERR,CE_FE,CE_FE_ERR,MG_MN,MG_MN_ERR
169,-1.5953523581614055,0.07400643343021569,-0.59354,0.015115534,-0.47934103,0.018622201,-0.05285901,0.039123148,-0.11457002,0.06982708,0.21378899,0.036828928
170,-1.6797457889414549,0.007694804874510446,-0.82244,0.0086232275,-0.652315,0.012882541,-0.08858895,0.021172548,-0.03219998,0.08238596,0.573471,0.028085336
171,-1.6189887076997052,0.019030572929094488,0.098795,0.010176568,0.104880996,0.012283635,0.048355997,0.029893914,0.065945,0.10381183,-0.06235499,0.02284508
172,-1.615309246746962,0.02306277784798061,-1.3698,0.0153240785,-1.0892849,0.025146453,-0.29311907,0.03980569,-0.57286,0.13085844,0.530501,0.059291746
173,-1.717565344012662,0.016681104546245915,-0.48052,0.010109962,-0.36811,0.012958594,0.0104910135,0.025483636,-0.22685999,0.0667635,0.203316,0.025915911
174,-1.7359876904523839,0.006047276764555863,-0.63097,0.009894997,-0.33323503,0.012150461,0.14754099,0.02179417,-0.25557,0.034221064,0.42275098,0.02322562
175,-1.6061315735223038,0.04821871276029881,-1.5482,0.016773045,-1.3150051,0.02826886,-0.35791898,0.0425706,-0.29286003,0.12584458,0.54003084,0.0676628
176,-1.6654106030883553,0.008894422732155217,-1.5435,0.011953934,-1.3297249,0.019020349,-0.39571905,0.025562579,-0.44966006,0.055009887,0.3941059,0.04367964
177,-1.6612152994989196,0.007901556628164108,-0.48241,0.0079624215,-0.358992,0.011026071,0.095961004,0.02030157,-0.22157997,0.08156621,0.306091,0.02296669
178,-1.5708726930395183,0.01741530641959078,-1.3077,0.011778964,-1.110175,0.01669654,-0.25081897,0.024819179,-0.047359943,0.04170638,0.520581,0.036518876
179,-1.7252057898694895,0.006195740923745471,-0.57166,0.011818013,-0.28460497,0.01648484,0.24814099,0.03366508,-0.30399,0.13604504,0.45287102,0.03550802
180,-1.3901868217928823,0.018051223682448617,-1.2809,0.010122997,-1.047425,0.016436016,-0.15341902,0.0234375,-0.059460044,0.07680402,0.47575092,0.037381593
181,-1.6546052991689655,0.03620671643956201,-1.4835,0.012397923,-1.251465,0.01851278,-0.3629191,0.025936058,-0.37746,0.045152713,0.52175105,0.041703388
182,-1.6470376829768767,0.007183625120498618,-0.86002,0.008422876,-0.73424494,0.027830647,-0.23092908,0.02108304,-0.27774006,0.09668864,0.44011903,0.030043554
183,-1.765897054869096,0.005630392685920815,-0.7554,0.008264923,-0.587685,0.012338926,0.06282097,0.020688023,-0.54366,0.0884676,0.39148104,0.026792545
184,-1.5164955698977807,0.025705584683448687,-1.2036,0.016390944,-0.984175,0.023952272,-0.256819,0.041928735,-0.049160004,0.10091929,0.538311,0.05450964
185,-1.437634392500262,0.04809809677478406,-1.2199,0.0098384125,-0.997165,0.015901478,-0.16351902,0.023060232,-0.45376003,0.07981069,0.678511,0.03602747
186,-1.7365940741118446,0.006312405373984075,-0.6057,0.010312874,-0.34488502,0.014788026,0.355731,0.028681275,0.101230025,0.12856759,0.44351098,0.032006554
187,-1.7562433513600508,0.005521890193282452,-0.5009,0.011978395,-0.279135,0.015957821,0.23742098,0.03340029,-0.14667004,0.11278874,0.331651,0.033364348
188,-1.0953914368677395,0.07484357662475893,-0.9836,0.015957916,-0.809355,0.02202553,-0.16891897,0.041690543,-0.28686,0.09739713,0.38490903,0.048429888
189,-1.7082339422793786,0.010251074050703756,-0.73995,0.009496819,-0.477685,0.014286996,0.16501099,0.025481535,-0.29841,0.12080195,0.45954102,0.031422887
190,-1.5014178787651675,0.050239211040290395,-0.27841,0.016664028,0.0022650063,0.019920524,0.363131,0.04807068,-0.17367002,0.09929198,0.37821102,0.038009305
191,-1.6395359181014955,0.015122326906548841,-0.72868,0.012869609,-0.437635,0.016861005,0.250961,0.03270627,-0.30354,0.07519308,0.44035098,0.035057217
192,-1.485264725155308,0.0230027723486349,-1.2447,0.010839162,-1.014465,0.016146734,-0.19331908,0.024034189,-0.18616009,0.055898365,0.59007096,0.035888948
193,-1.7413806323147798,0.008183537237558193,-1.5006,0.01156131,-1.234515,0.018410567,-0.16201901,0.02510708,-0.13566005,0.058375463,0.561841,0.042157605
194,-1.7386592560219294,0.009366201903081963,-0.87695,0.009939785,-0.773635,0.013418984,-0.23462903,0.022397837,-0.036009967,0.04815713,0.3057,0.028039739
195,-1.6369796925208258,0.01392486334759873,-0.57562,0.010443872,-0.559239,0.014511331,-0.18382901,0.028123926,-0.18769002,0.105915055,0.17640102,0.03090727
196,-1.6382704887699135,0.02526066951999819,-0.63985,0.01503612,-0.315185,0.018996933,0.265691,0.039733358,-0.27915996,0.08160093,0.51405096,0.038628086
197,-1.256519872288578,0.07585003979648493,-1.1187,0.01758235,-0.932845,0.025821982,-0.21891904,0.047962166,-0.24695992,0.13319239,0.545617,0.059189353
198,-1.384340833890519,0.020098490401620657,-0.61248,0.0087774405,-0.351575,0.012526384,0.25419098,0.022844957,-0.55548006,0.09553635,0.422631,0.026734455
199,-1.8123128845480865,0.007118822336726444,-0.88452,0.008954641,-0.582035,0.01318443,0.24107105,0.021550812,-0.047259986,0.07428375,0.551371,0.02866046
200,-1.7953264496152708,0.007812082884175907,0.33025,0.0068684304,0.369392,0.0078101726,0.067901015,0.017378123,-0.24416,0.043051895,-0.148978,0.012756419
201,-1.7547558492800222,0.009212812672655564,-1.0506,0.010531602,-0.89980507,0.014528795,0.07260108,0.023223376,0.012680054,0.046650637,0.37183,0.030958688
202,-1.7620155591590965,0.006687366340058361,-1.362,0.010736821,-1.087155,0.017092276,-0.1359191,0.02411799,-0.22916007,0.06624773,0.664621,0.038867574
203,-1.538449475170211,0.06861376008242995,-1.4469,0.011753385,-1.219285,0.021638362,-0.35171902,0.029220602,-0.42346,0.1267797,0.59365094,0.051009
204,-1.4004697047646402,0.09898242448617325,-0.92397,0.013356355,-0.736135,0.01965644,-0.20706904,0.035713296,-0.091339946,0.119235456,0.50868106,0.044055156
205,-1.6521134278596994,0.02865713447093207,-0.3171,0.013559928,-0.06766498,0.016704174,0.262146,0.038205046,-0.048190027,0.096962795,0.409761,0.032673124
206,-1.7804653043214547,0.005914937199924607,-1.0112,0.011419519,-0.66052496,0.016819054,0.38134098,0.028422058,0.19376993,0.08771999,0.552091,0.037270922
207,-1.6105790753391542,0.0438976343075026,-0.1673,0.015341091,-0.090339005,0.018102542,0.166501,0.044464547,-0.12381999,0.095660046,0.086005,0.033599745
208,-1.5800573130967492,0.02479159983836522,-1.3435,0.0149361985,-1.109215,0.025100801,-0.347319,0.03952278,-0.031759977,0.14607868,0.631981,0.059376016
209,-1.7425110241373443,0.012423018937471645,-0.94918,0.015208777,-0.519445,0.022144744,0.450531,0.04226757,0.52787,0.13868316,0.698751,0.049896188
210,-1.7394879078287806,0.011954854459244234,-0.582,0.011977047,-0.29122502,0.016616803,0.252021,0.03408598,-0.34772998,0.13419811,0.602201,0.035714652
211,-1.6914474105273234,0.020882850993093307,-0.85725,0.016571287,-0.708425,0.023154456,-0.09869897,0.04698172,-0.032630026,0.13968919,0.531721,0.051379416
212,-1.4046039472437257,0.0914137236203115,-1.2561,0.015638044,-1.0859351,0.023945818,-0.17351902,0.040404,-0.24135995,0.11398985,0.54481494,0.05534562
213,-1.2821978065724855,0.038466124140207614,-1.2391,0.011563857,-1.012075,0.016160456,-0.21841908,0.024499651,-0.16886008,0.041297078,0.46138108,0.035004243
214,-1.5429366603418606,0.017379374198408768,-1.5414,0.011334018,-1.298855,0.018991996,-0.21041906,0.02504783,-0.3083601,0.0679779,0.8213308,0.043989293
215,-1.5705093979542526,0.017786911666363304,-1.0423,0.011083578,-0.969406,0.014785177,-0.41521907,0.023695378,-0.16745996,0.03840334,0.2878269,0.030929044
216,-1.5065326296021886,0.017613187315566756,-1.3306,0.009969438,-1.0959051,0.017039899,-0.33741903,0.023437377,-0.54665995,0.08858539,0.679641,0.039168082
217,-1.5575007374728025,0.018695270859250303,-0.90106,0.009986895,-0.770555,0.013564844,-0.055539012,0.022486372,-0.26690006,0.048702084,0.41093606,0.028476117
218,-1.3531528331056446,0.02234465929843748,-1.1402,0.012062014,-1.005345,0.018809682,-0.23891902,0.030386299,1.74306,0.10295748,0.646831,0.042812243
219,-1.4174192613067518,0.06465879869195298,-1.3605,0.018953716,-1.1646149,0.028881242,-0.21671903,0.049376626,-0.18265998,0.11963095,0.39687097,0.06776564
220,-1.7277248517783013,0.005226221097274392,-0.6168,0.011036993,-0.32954502,0.014964522,0.25624102,0.029010562,0.07539004,0.09165362,0.525881,0.031523533
221,-1.522264113943549,0.016839695078560327,-1.0327,0.010110526,-0.8473849,0.015495717,-0.21461904,0.024614276,-0.08966005,0.08510105,0.52349,0.03456745
222,-1.6707806305963295,0.012132390801098517,-0.59056,0.011755823,-0.31339502,0.015094109,0.32418102,0.029879862,-0.022509992,0.07066499,0.43742102,0.030595027
223,-1.6006624069971993,0.012028857462739106,-0.69309,0.01163619,-0.65450704,0.015939647,-0.26884896,0.030367354,-0.3201,0.091714785,0.223436,0.03396326
224,-1.117492979481972,0.04727625466433201,-1.327,0.010640239,-1.104575,0.016903233,-0.319919,0.023991514,-0.45205998,0.06694977,0.53148115,0.038381718
225,-1.219820250693058,0.0406745938943568,-1.1863,0.018998865,-0.980745,0.02808046,-0.215119,0.052067354,-0.15655994,0.13870136,0.41579092,0.064995684
226,-1.717793750612855,0.01048513058778626,-1.2488,0.0154216895,-1.0634551,0.023262156,-0.283419,0.03905159,-0.14735997,0.1020951,0.50360906,0.053408097
227,-1.641201832845578,0.016413930919301347,-1.1941,0.009743146,-0.94710505,0.015608916,-0.15851903,0.02290477,-0.34156,0.07948165,0.47482103,0.035245743
228,-1.259467781374798,0.06260172549986069,-1.1906,0.015007969,-0.972355,0.022382695,-0.16311896,0.038337573,-0.13485992,0.10319901,0.53021103,0.05101675
229,-1.2840560747682064,0.06659458054004834,-0.89908,0.01025213,-0.75189495,0.013645455,-0.21964902,0.022701833,-0.14808995,0.043590512,0.35324192,0.02829647
230,-1.5212325705673209,0.04017883550510858,-1.1287,0.011136162,-0.942565,0.015329964,-0.33021903,0.023926228,-0.21685994,0.042103466,0.42753112,0.032787923
231,-1.482815939114335,0.05557126416634637,-1.0507,0.011326314,-0.887625,0.017732302,-0.1747191,0.028937578,-0.038260102,0.108872615,0.49052995,0.04018906
232,-1.5404176579934614,0.03006468392342678,-1.1329,0.011345179,-0.930085,0.015635226,-0.20641899,0.024640046,-0.01346004,0.044187304,0.438771,0.03350781
233,-1.2557745554035336,0.03456017816402244,-1.5093,0.017704515,-1.289195,0.028347038,-0.31541908,0.044470377,-0.17706001,0.111682124,0.3076011,0.06728294
234,-1.405470063417629,0.02802813489852866,-1.324,0.016270602,-1.1407549,0.02275561,-0.3169191,0.037426747,-0.15056002,0.060122315,0.42185092,0.050668683
235,-1.7074168314513936,0.009711319757447929,-0.68561,0.012084409,-0.38411498,0.015795372,0.280601,0.030428173,0.019199967,0.071463145,0.555341,0.03261474
236,-1.6697541182698543,0.006448240754221187,-0.72708,0.008888363,-0.57186496,0.01228164,0.028810978,0.021188889,-0.21773005,0.062763155,0.325603,0.025802802
237,-1.7279742402528115,0.010829019684141676,-0.91253,0.0093268,-0.517225,0.01508083,0.403481,0.024783244,-0.15362996,0.13156013,0.69334096,0.033942014
238,-1.7262210215840128,0.009125886637017392,-1.292,0.009940132,-0.9926351,0.016422309,0.13938105,0.023273328,-0.15385997,0.08250014,0.6056911,0.03745448
239,-1.502452254499989,0.015208896715890442,-1.2582,0.014186005,-1.019415,0.021171134,-0.18161893,0.034354568,-0.19245994,0.08274754,0.46284103,0.04808724
240,-1.7296849464129551,0.006239646402557264,-0.45044,0.00798979,-0.231825,0.010651506,0.227931,0.019837333,-0.20909,0.06729129,0.383721,0.02163588
241,-1.7077379586815642,0.009643798072771315,-0.4669,0.009728564,-0.19137499,0.011898959,0.25848398,0.02274979,-0.21641004,0.042943303,0.42258102,0.022570118
242,-1.5180990255635576,0.027253377011371194,-1.2751,0.019553633,-1.018455,0.027546491,-0.05171907,0.049736265,0.101040006,0.09366774,0.6164711,0.062468573
243,-1.5864987829647184,0.02594821595459216,-0.95853,0.010606164,-0.819265,0.0140555715,-0.19348902,0.023099974,-0.18713003,0.040525578,0.26616305,0.02913855
244,-1.654362599101211,0.013441087655924057,-1.6371,0.017162096,-1.3742449,0.03071495,-0.26841903,0.044091526,-0.33696008,0.14545214,0.36365092,0.074512675
245,-1.6194842942030874,0.012535452427357813,-1.3158,0.010521198,-1.0721949,0.01670155,-0.23231912,0.023842447,-0.21806002,0.068134785,0.52747107,0.03787593
246,-1.2316959548555182,0.02726620208144661,-1.3844,0.014477109,-1.1839451,0.023294466,-0.33401906,0.0359963,-0.25256002,0.105433404,0.632851,0.054403085
247,-1.4147909638737608,0.035482750142425065,-1.4272,0.013551693,-1.215035,0.019961447,-0.2365191,0.029673763,-0.041860104,0.053477313,0.60138106,0.044996615
248,-1.7302971591801475,0.007197660747698101,-0.5189,0.00862885,-0.21091497,0.011565481,0.32208198,0.021513116,-0.064230025,0.06996029,0.55124104,0.023724236
249,-1.6006558467292338,0.009925306359032111,-1.0764,0.009477896,-0.768845,0.015605083,0.14802098,0.023724224,-0.004459977,0.106761,0.57281095,0.03537661
250,-1.711000871415711,0.005635161954952782,-0.63656,0.015138356,-0.339935,0.01978218,0.28508103,0.04219414,0.01635003,0.11061746,0.50313103,0.041513268
251,-1.5513946286589926,0.03292911747627862,-1.1673,0.01597977,-0.997545,0.023563331,-0.19401908,0.041911513,-0.0019600391,0.11322081,0.17354703,0.053703178
252,-1.5850784451794602,0.014839767288564325,-1.0154,0.011760953,-0.82074505,0.018519372,-0.159019,0.031176444,-0.21465993,0.1281878,0.47517097,0.0421547
253,-1.7247212564966894,0.005056095943013497,-0.37539,0.007677956,-0.24913499,0.010274015,0.08248097,0.019430472,-0.11582002,0.07295157,0.26179102,0.020855797
254,-1.369338355464875,0.05107862092630094,-1.5331,0.012144648,-1.361675,0.01871262,-0.35601902,0.025639053,-0.14965999,0.049482476,0.35421598,0.04258798
255,-1.524787375565652,0.01407835975227892,-1.0422,0.0095066875,-0.81923497,0.016019937,-0.18891907,0.024590245,-0.44896007,0.12656528,0.557541,0.036503516
256,-1.6394982916729832,0.021652143586969177,-0.87921,0.010750289,-0.72715497,0.015715664,-0.16054904,0.027088702,-0.24285007,0.0901981,0.388906,0.03452537
257,-1.499801730823727,0.02557225978307324,-1.3233,0.011738834,-1.064295,0.019025022,-0.21701908,0.02785668,-0.22726,0.08613884,0.64690113,0.043766808
258,-1.5791180398583116,0.00986669099155115,-1.3758,0.015905181,-1.1412851,0.024064448,-0.18941903,0.038674064,-0.36135995,0.08750781,0.5917411,0.05551318
259,-1.7171265940636447,0.005781273479341762,-0.31282,0.009336869,-0.08835499,0.012068534,0.26563397,0.02499805,-0.08196002,0.08616632,0.34819102,0.024141932
260,-1.6787993676089357,0.008382400032304577,-0.82802,0.01514986,-0.528245,0.020927735,0.183671,0.041616846,-0.12399006,0.11868865,0.595481,0.04578622
261,-1.6182101042143948,0.00743207100937303,-0.63089,0.008871802,-0.478095,0.011800162,0.104161024,0.020985475,-0.27565002,0.0557723,0.28177103,0.024145655
262,-1.5787244773323723,0.012332217558671837,-1.718,0.015866397,-1.487465,0.03007543,-0.319919,0.040185217,0.27064002,0.14793807,0.495901,0.07302811
263,-1.6656811375762075,0.007174966324414854,-0.92498,0.009266441,-0.774415,0.0136135025,-0.233239,0.02194546,-0.25317997,0.06962259,0.40601707,0.029654237
264,-1.635652341340027,0.009854706878541763,-0.85648,0.011666307,-0.563845,0.016248051,0.21967101,0.029254641,-0.32728004,0.08097264,0.49168098,0.035022087
265,-1.620717241731407,0.013773605749412964,-1.4828,0.01153896,-1.2551451,0.019033408,-0.25131905,0.025930313,-0.0041600466,0.07104142,0.62006104,0.04397171
266,-1.7321421842184213,0.006101994044227176,-0.48562,0.014148283,-0.19188496,0.018189516,0.33649108,0.04003681,-0.19302002,0.11185054,0.533731,0.037387047
267,-1.2282278509486937,0.020435626096180784,-1.4303,0.014689616,-1.1776149,0.023822812,-0.30431902,0.036208186,-0.37075996,0.10333388,0.65800095,0.055841774
268,-1.7211413358542946,0.00571043747995107,-0.66461,0.008827544,-0.48794502,0.011909207,0.07427102,0.020997977,0.43018,0.058930565,0.37184098,0.024612926
269,-1.2286841166920057,0.05468164311423796,-1.2937,0.011153385,-1.108935,0.017268868,-0.21451902,0.025368748,-0.58396006,0.066698715,0.52881813,0.03903078
270,-1.678959257855392,0.010133367357261305,-1.4076,0.010520832,-1.1567351,0.017585196,-0.16161895,0.024046592,-0.27385998,0.07682909,0.6555711,0.040427256
271,-1.7053728233421483,0.011164396614070139,-0.79505,0.01030552,-0.49762505,0.013058594,0.19924104,0.022483477,-0.14212996,0.036253754,0.467421,0.025946917
272,-1.662630011345265,0.008642278566536552,-0.54543,0.009716899,-0.267955,0.0133894505,0.241191,0.025916643,-0.21506,0.099191844,0.495161,0.028212681
273,-1.0737928610262124,0.02964282667626074,-1.5149,0.010632521,-1.291135,0.018911544,-0.29381907,0.024419663,-0.052160025,0.08641981,0.46082103,0.044043623
274,-1.1535592881999994,0.037318936227371084,-1.1191,0.012256731,-0.936135,0.019311715,-0.3112191,0.031644247,-0.21186006,0.11596185,0.60601497,0.04414323
275,-1.5824331172227308,0.007974490573694202,-1.3322,0.009820157,-1.117575,0.017084597,-0.31611896,0.02331038,-0.08425999,0.09449757,0.786381,0.03934994
276,-1.567745378303416,0.015952850953786984,-1.45,0.010910177,-1.199095,0.018065477,-0.22721899,0.024488186,-0.28585994,0.070652366,0.65413105,0.04157922
277,-1.4198541255935628,0.01650391589235398,-1.1548,0.019451149,-0.909865,0.028177965,-0.052119017,0.053192142,-0.16895998,0.13264322,0.708511,0.06473968
278,-1.7379999614878563,0.004779026002985338,-1.0188,0.011366877,-0.74353504,0.01788745,0.22257102,0.030080695,1.37073,0.12663618,0.647371,0.040592976
279,-1.7398402024222244,0.00646126286409024,-1.0587,0.009742486,-0.88392496,0.014586191,-0.15591908,0.022630917,-0.14896,0.06716729,0.48910916,0.032176238
280,-1.3593477976226915,0.07198589761946991,-1.8607,0.013263358,-1.695585,0.024192454,-0.44981897,0.028883187,-0.24455988,0.07442218,0.36729515,0.05770001
281,-1.4126779341133626,0.04682439086528102,-1.3979,0.012803686,-1.175695,0.018896766,-0.221519,0.027843531,-0.16105998,0.051843062,0.45630097,0.04243504
282,-1.6869228558866503,0.006972967148918979,-0.66894,0.0120098395,-0.34934503,0.016386755,0.273881,0.032080412,-0.22722,0.10024957,0.58316106,0.034897108
283,-1.3862034903306422,0.0494826501994385,-1.1507,0.010977709,-0.92781496,0.015400917,-0.22061908,0.023837365,-0.20656002,0.045683086,0.4664111,0.03327492
284,-1.3325040106603687,0.02860866918777123,-1.2719,0.018165784,-1.106035,0.02525005,-0.18621898,0.044185016,0.108940005,0.07533642,0.60672104,0.05648748
285,-1.4789862735847972,0.011889062711828302,-1.3826,0.014931748,-1.1427749,0.022913339,-0.2824191,0.035811495,-0.54156005,0.084279485,0.75712097,0.0528673
286,-1.186652659657507,0.023940307978717903,-1.2465,0.012458471,-1.034655,0.020147102,-0.17811906,0.03128829,-0.31095994,0.108650856,0.344661,0.046503603
287,-1.3281226197978757,0.01893488700344373,-1.356,0.012993438,-1.143665,0.021721832,-0.2544191,0.032651983,-0.32316005,0.11562159,0.698511,0.050750665
288,-1.436837983856023,0.01111100948070001,-1.3752,0.013091413,-1.167875,0.021959491,-0.146119,0.032808293,-0.31515992,0.11508077,0.77256095,0.051382218
289,-1.4118145126732136,0.029614537065303446,-1.1239,0.012330223,-0.9180251,0.018354326,-0.16851902,0.030086124,-0.024760008,0.083422385,0.43626094,0.041143138
290,-1.627637771336303,0.008372412350179074,-1.5242,0.012064154,-1.361475,0.019419862,-0.43881905,0.026374092,-0.40166008,0.061394043,0.32926893,0.04476509
